Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
775,0,4,32,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,320,3,4,2,0,4,3,2,866,6,0,338,1204,1,0,1,5,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,1,1998.0,0,2,412,5,5,2,0,247,0,0,0,0,0,6,2009,8,4
399,9,1,65,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,3,100,2,4,2,2,4,3,2,812,6,0,280,1092,1,0,1,5,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,1,2007.0,0,2,438,5,5,2,0,168,0,0,0,0,0,10,2009,8,4
942,14,3,42,7711,1,0,3,0,4,0,7,2,2,2,2,4,3,1977,1977,1,1,8,8,2,0,3,4,2,2,4,1,2,1440,6,0,0,1440,1,4,1,5,1440,0,0,1440,2,0,2,0,4,2,3,8,6,0,6,1980.0,1,0,0,3,3,0,321,0,0,0,0,0,0,1,2007,7,0
34,0,3,60,7313,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,246,0,4,2,0,4,3,2,1153,6,0,408,1561,1,0,1,5,1561,0,0,1561,1,0,2,0,2,1,0,6,6,1,1,2005.0,0,2,556,5,5,2,203,47,0,0,0,0,0,1,2007,8,4
1238,4,3,63,13072,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,1141,1141,1,0,1,5,1141,0,0,1141,0,0,1,1,3,1,3,6,6,0,5,2005.0,3,2,484,5,5,2,0,0,0,0,0,0,0,7,2006,8,0
564,9,3,0,13346,1,0,3,0,1,0,15,2,2,0,5,7,5,1992,2000,1,1,6,6,2,0,2,4,2,2,4,3,2,728,6,0,367,1095,1,0,1,5,1166,1129,0,2295,1,0,2,1,4,1,2,9,6,1,1,1992.0,2,2,590,5,5,2,0,40,0,0,0,0,0,5,2006,8,4
1390,4,3,70,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2000,1,1,12,13,1,244,2,4,2,2,4,0,2,1400,6,0,125,1525,1,0,1,5,1525,0,0,1525,1,0,2,0,3,1,2,6,6,0,1,2000.0,2,2,541,5,5,2,219,36,0,0,0,0,0,11,2006,8,4
502,4,3,70,9170,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,2,0,3,4,1,4,4,3,0,698,2,96,420,1214,1,0,1,5,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,400,0,2007,8,4
677,5,3,52,9022,1,3,3,0,4,0,17,2,2,0,2,5,8,1924,2006,1,1,12,13,2,0,2,4,0,4,4,3,6,0,6,0,768,768,1,0,1,5,792,0,0,792,0,0,1,0,2,1,2,5,6,0,5,1924.0,3,1,240,1,1,0,316,0,120,0,0,0,0,8,2009,8,4
448,8,4,50,8600,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0,3,4,0,4,4,3,6,0,6,0,780,780,1,4,1,5,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,5,1937.0,3,1,198,5,5,0,0,0,0,0,0,0,0,6,2006,8,4
150,4,3,120,10356,1,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0,3,4,1,4,4,0,1,716,6,0,253,969,1,4,1,5,969,0,0,969,0,0,1,1,3,1,3,5,6,0,1,1975.0,3,2,440,5,5,2,0,0,0,0,0,0,0,4,2007,8,4
80,9,3,100,13000,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576,3,2,1,2,4,3,5,448,6,0,448,896,1,4,1,5,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,1,1968.0,0,1,509,5,5,2,0,72,0,0,252,0,0,6,2009,8,4
317,9,1,75,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2006,2006,1,1,12,13,2,0,2,4,2,2,4,0,6,0,6,0,1088,1088,1,0,1,5,1088,871,0,1959,0,0,2,1,3,1,2,8,6,1,1,2006.0,2,3,1025,5,5,2,208,46,0,0,0,0,0,2,2007,8,4
849,12,3,80,9600,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,1,360,2,2,1,4,4,3,6,0,6,0,528,528,1,0,1,5,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,1,1976.0,2,2,512,5,5,2,113,100,0,0,0,0,0,1,2007,8,4
935,5,3,52,5825,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,1,108,3,2,2,1,4,2,6,0,6,0,600,600,1,2,1,5,747,0,0,747,0,0,1,0,1,1,3,5,6,0,5,1953.0,3,2,528,5,5,2,0,0,32,0,0,0,0,6,2006,8,4
1334,1,4,24,2368,1,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,2,312,3,4,1,4,4,3,3,765,6,0,0,765,1,4,1,5,765,600,0,1365,0,0,1,1,3,1,3,7,2,0,1,1970.0,3,2,440,5,5,2,0,36,0,0,0,0,0,8,2009,8,4
730,0,3,39,5389,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,1,5,5,2,0,2,4,2,2,4,3,2,1180,6,0,415,1595,1,0,1,5,1616,0,0,1616,1,0,2,0,2,1,2,5,6,1,1,1995.0,2,2,608,5,5,2,237,152,0,0,0,0,0,7,2010,8,4
103,4,3,94,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,1226,1226,1,0,1,5,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,1,2009.0,2,3,740,5,5,2,0,36,0,0,0,0,0,8,2010,8,4
1062,3,4,85,13600,1,3,3,0,4,0,17,2,2,1,5,5,5,1900,1950,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,662,662,1,4,0,5,1422,915,0,2337,0,0,2,0,5,2,3,10,3,0,5,1945.0,3,2,560,5,5,2,0,57,0,0,0,0,0,11,2007,8,4
1457,10,3,66,9042,1,3,3,0,4,0,6,2,2,0,5,7,9,1941,2006,1,1,5,5,2,0,0,2,4,4,1,3,2,275,6,0,877,1152,1,0,1,5,1188,1152,0,2340,0,0,2,0,4,1,2,9,6,2,1,1941.0,2,1,252,5,5,2,0,60,0,0,0,0,2500,8,2010,8,4
319,12,3,0,14115,1,3,3,0,4,0,14,2,2,0,7,7,5,1980,1980,1,1,9,10,1,225,3,4,1,2,4,0,2,1036,6,0,336,1372,1,4,1,5,1472,0,0,1472,1,0,2,0,3,1,3,6,6,2,1,1980.0,3,2,588,5,5,2,233,48,0,0,0,0,0,6,2009,8,4
329,10,4,60,6402,1,3,3,0,0,0,9,2,2,0,5,5,5,1920,1950,1,1,13,15,2,0,3,4,2,4,4,2,6,0,6,0,596,596,1,4,0,5,596,596,0,1192,0,0,1,0,3,1,3,6,6,0,5,1920.0,3,1,189,1,1,0,0,0,137,0,0,0,0,5,2009,8,4
989,9,1,65,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0,2,4,2,2,1,3,6,0,6,0,770,770,1,0,1,5,778,798,0,1576,0,0,2,1,3,1,2,6,6,0,1,2006.0,2,2,614,5,5,2,0,50,0,0,0,0,0,1,2006,6,5
167,9,3,86,10562,1,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,1,12,13,3,300,2,4,2,0,4,3,2,1288,6,0,294,1582,1,0,1,5,1610,551,0,2161,1,0,1,1,3,1,0,8,6,1,1,2007.0,0,3,789,5,5,2,178,120,0,0,0,0,0,9,2007,6,5
1093,4,3,71,9230,1,3,3,0,0,0,12,1,2,0,2,5,8,1965,1998,3,1,8,8,1,166,3,4,1,4,4,2,2,661,6,0,203,864,1,2,1,5,1200,0,0,1200,1,0,1,1,1,1,2,6,6,0,5,1977.0,3,2,884,5,5,2,0,64,0,0,0,0,0,10,2006,8,4
406,8,3,51,10480,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0,3,4,0,4,4,3,6,0,6,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,5,1936.0,3,1,240,5,5,2,0,0,0,0,0,0,0,7,2008,8,4
125,3,4,60,6780,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,2,0,3,1,1,4,4,0,2,490,6,0,30,520,1,2,0,5,520,0,234,754,1,0,1,0,2,1,3,5,6,0,6,1980.0,1,0,0,3,3,0,53,0,0,0,0,0,0,6,2006,8,4
425,9,4,60,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,2,0,3,2,1,4,4,3,6,0,6,0,651,651,1,2,1,5,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,5,1947.0,3,1,240,5,5,1,0,0,126,0,0,0,0,11,2009,8,4
910,14,3,80,11600,1,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,361,3,4,1,4,4,3,5,443,6,0,662,1105,1,4,1,0,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,5,1960.0,3,2,480,5,5,2,0,0,0,0,0,0,0,4,2010,8,4
1128,9,3,59,11796,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0,2,4,2,2,4,0,6,0,6,0,847,847,1,0,1,5,847,1112,0,1959,0,0,2,1,4,1,2,8,6,1,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,0,5,2007,8,4
1327,4,3,60,6600,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,2,0,2,2,1,4,4,3,0,641,6,0,175,816,1,0,1,5,816,0,0,816,0,1,1,0,3,1,2,5,6,1,1,1982.0,3,1,264,5,5,2,0,0,0,0,0,0,0,10,2008,8,4
875,9,1,75,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,2,0,2,4,2,2,4,0,2,64,6,0,1120,1184,1,0,1,5,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,3,2007.0,0,2,550,5,5,2,208,364,0,0,0,0,0,1,2007,6,5
155,8,3,60,9600,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,572,572,3,1,0,1,572,524,0,1096,0,0,1,0,2,1,3,5,6,0,6,1980.0,1,0,0,3,3,0,0,8,128,0,0,0,0,0,2008,8,4
1241,4,3,83,9849,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,3,0,2,4,2,2,4,0,6,0,6,0,1689,1689,1,0,1,5,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,1,2007.0,2,3,954,5,5,2,0,56,0,0,0,0,0,6,2007,6,5
1056,0,3,43,7052,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2005,1,1,12,13,3,240,2,4,2,2,4,0,2,659,6,0,705,1364,1,0,1,5,1364,0,0,1364,1,0,2,0,2,1,2,6,6,1,1,2005.0,2,2,484,5,5,2,192,36,0,0,0,0,0,6,2006,8,4
753,9,3,80,10240,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,178,2,4,2,2,4,2,6,0,6,0,1030,1030,1,2,1,5,1038,1060,0,2098,0,0,2,1,3,1,0,8,6,1,1,2005.0,2,3,878,5,5,2,192,52,0,0,0,0,0,7,2006,8,4
1111,9,3,80,10480,1,3,3,0,4,0,14,2,2,0,5,7,6,1976,1976,3,1,9,10,1,660,3,4,1,4,4,3,0,403,6,0,400,803,1,4,1,5,1098,866,0,1964,0,0,2,1,4,1,3,8,6,1,1,1976.0,2,2,483,5,5,2,0,69,0,0,0,0,0,11,2008,8,4
844,8,4,100,12665,1,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,2,0,3,4,0,4,4,2,6,0,6,0,876,876,1,2,1,5,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,5,1949.0,3,3,720,5,5,2,418,0,194,0,0,0,0,6,2008,8,4
711,8,0,66,8712,1,3,1,0,4,1,9,2,2,0,0,4,7,1900,1950,1,1,8,8,2,0,3,4,4,4,4,2,6,0,6,0,859,859,1,2,1,5,859,319,0,1178,0,0,1,0,2,1,3,7,6,0,5,1964.0,2,1,384,5,5,0,68,0,98,0,0,0,0,4,2010,8,0
1041,9,3,0,9130,1,3,3,0,4,0,14,1,2,0,5,6,8,1966,2000,3,1,6,6,1,252,3,4,1,4,4,3,2,400,5,64,336,800,1,2,1,5,800,832,0,1632,0,1,1,1,4,1,2,7,6,0,1,1966.0,3,2,484,5,5,2,0,40,0,0,0,0,0,5,2008,8,4
1360,10,3,51,9842,1,3,3,0,4,0,18,1,2,0,5,5,6,1921,1998,1,1,8,14,2,0,3,4,0,4,0,3,6,0,6,0,612,612,1,0,1,5,990,1611,0,2601,0,0,3,1,4,1,3,8,6,0,3,1998.0,2,2,621,5,5,2,183,0,301,0,0,0,0,8,2008,8,4
323,4,4,49,5820,1,3,3,0,4,0,17,2,2,0,2,3,8,1955,2005,1,1,12,13,2,0,3,2,1,4,4,3,0,256,6,0,906,1162,1,0,1,5,1163,0,0,1163,1,0,1,0,3,1,3,6,6,0,1,1955.0,3,1,220,1,5,2,142,98,0,0,0,0,0,5,2006,8,4
274,4,3,76,8314,1,3,3,0,0,0,11,2,2,0,2,5,7,1982,1982,1,1,6,7,2,0,3,4,1,4,4,1,0,546,6,0,270,816,1,4,1,5,816,0,0,816,0,0,1,0,2,1,3,5,6,0,1,1982.0,3,1,264,5,5,2,168,0,0,0,0,0,0,6,2007,8,4
1218,8,4,52,6240,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0,3,4,3,3,2,3,4,0,4,0,0,0,1,2,0,5,672,240,0,912,0,0,1,0,2,1,3,3,6,0,6,1980.0,1,0,0,3,3,0,0,0,0,0,0,0,0,5,2006,8,4
66,4,3,0,19900,1,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,1,9,10,1,287,3,4,1,2,4,1,2,912,6,0,1035,1947,1,4,1,5,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,1,1970.0,2,2,576,5,5,2,301,0,0,0,0,0,0,5,2010,8,4
475,4,3,80,8480,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,2,0,3,4,1,4,4,3,2,630,6,0,340,970,1,4,1,5,970,0,0,970,1,0,1,0,2,1,3,5,6,0,5,1996.0,3,2,624,5,5,2,0,24,0,0,192,0,0,5,2007,8,4
181,10,3,54,7588,1,3,3,0,4,0,6,2,2,0,5,7,6,1920,1950,1,1,11,12,2,0,3,4,0,1,4,3,3,352,6,0,441,793,1,2,1,5,901,901,0,1802,0,0,1,1,4,1,3,9,6,1,5,1920.0,3,1,216,1,5,2,0,0,40,0,0,0,0,5,2006,8,4
75,2,4,21,1596,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,5,526,462,0,988,1,0,1,0,2,1,3,5,6,0,3,1973.0,3,1,297,5,5,2,120,101,0,0,0,0,0,9,2009,8,4
194,4,3,60,7180,1,0,3,0,4,0,5,2,2,0,2,5,7,1972,1972,3,1,6,6,2,0,3,4,1,4,4,0,0,390,6,0,474,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,0,5,1989.0,3,1,352,5,5,2,0,0,0,0,0,0,0,8,2008,8,4
608,10,3,78,12168,1,3,1,0,4,1,6,2,2,0,5,8,6,1934,1998,1,1,3,14,2,0,3,4,2,2,4,2,1,428,6,0,537,965,1,4,1,5,1940,1254,0,3194,0,0,2,1,4,1,3,10,6,2,2,1934.0,3,2,380,5,5,2,0,0,0,0,0,0,0,11,2007,8,2
549,9,1,75,9375,1,3,3,0,4,0,21,2,2,0,5,7,5,2003,2004,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,912,912,1,0,1,5,912,1182,0,2094,0,0,2,1,4,1,2,8,6,1,3,2003.0,0,2,615,5,5,2,182,182,0,0,0,0,0,9,2009,8,4
777,4,3,100,13350,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,0,3,4,1,4,4,3,0,762,6,0,102,864,1,4,1,5,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1974.0,3,2,440,5,5,2,241,0,0,0,0,0,0,6,2006,8,4
84,12,3,0,8530,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,22,3,4,2,2,4,3,6,0,6,0,384,384,1,2,1,5,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3,1995.0,0,2,400,5,5,2,120,72,0,0,0,0,700,8,2009,8,4
884,4,3,65,7150,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60,3,4,1,4,4,3,1,432,6,0,460,892,1,4,1,5,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,1967.0,2,1,288,5,5,2,0,0,0,0,0,0,0,5,2009,8,4
1084,9,3,0,13031,1,1,3,0,0,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,2,0,3,4,2,2,4,3,0,592,6,0,99,691,1,2,1,5,691,807,0,1498,0,0,2,1,3,1,3,6,6,1,1,1995.0,0,2,409,5,5,2,315,44,0,0,0,0,0,5,2006,8,4
874,8,4,52,5720,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,2,0,3,4,1,4,4,3,6,0,6,0,676,676,1,0,1,5,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,5,1941.0,3,1,200,5,5,2,26,0,0,0,0,0,0,1,2009,8,0
954,14,3,35,9400,1,0,3,0,1,0,7,2,2,2,6,6,5,1975,1975,0,5,14,10,1,250,3,4,1,2,1,1,2,945,6,0,0,945,1,4,1,5,980,0,0,980,0,2,2,0,4,0,3,4,6,0,6,1980.0,1,0,0,3,3,2,0,0,0,0,0,0,0,10,2006,8,1
1036,4,3,89,12898,1,0,1,0,4,0,23,2,2,0,2,9,5,2007,2008,3,1,12,13,3,70,2,4,2,0,4,1,2,1022,6,0,598,1620,1,0,1,5,1620,0,0,1620,1,0,2,0,2,1,0,6,6,1,1,2008.0,0,3,912,5,5,2,228,0,0,0,0,0,0,11,2009,8,4
862,4,3,81,9672,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,2,0,3,4,2,2,4,3,2,338,6,0,702,1040,1,4,1,5,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,1,1986.0,3,2,480,5,5,2,0,0,0,0,0,0,0,8,2010,8,4
304,11,4,87,18386,1,3,3,0,4,0,17,2,2,0,3,7,9,1880,2002,1,1,5,5,2,0,3,4,0,4,4,3,6,0,6,0,1470,1470,1,0,1,5,1675,1818,0,3493,0,0,3,0,3,1,2,10,6,1,1,2003.0,3,3,870,5,5,2,302,0,0,0,0,0,0,8,2008,8,4
133,4,3,0,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,12,13,1,136,2,4,2,0,4,3,2,1005,6,0,262,1267,1,0,1,5,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,1,2001.0,0,2,471,5,5,2,192,25,0,0,0,0,0,6,2009,8,4
649,2,4,21,1936,1,3,3,0,4,0,10,2,2,3,6,4,6,1970,1970,1,1,5,5,2,0,3,4,1,2,4,0,1,131,2,499,0,630,1,2,1,5,630,0,0,630,1,0,1,0,1,1,3,3,6,0,6,1980.0,1,0,0,3,3,2,0,0,0,0,0,0,0,2,2007,8,4
254,4,3,70,8400,1,3,3,0,4,0,12,2,2,0,2,5,6,1957,1957,1,1,8,8,2,0,3,2,1,4,4,3,5,922,6,0,392,1314,1,4,1,5,1314,0,0,1314,1,0,1,0,3,1,3,5,6,0,1,1957.0,2,1,294,5,5,2,250,0,0,0,0,0,0,6,2010,8,4
1006,4,3,0,12155,1,2,3,0,4,0,12,4,2,0,2,6,3,1970,1970,1,1,9,10,2,0,3,4,1,2,4,3,3,1237,6,0,420,1657,1,2,1,5,1657,0,0,1657,0,1,2,0,3,1,3,7,6,1,1,1970.0,3,2,484,5,5,2,0,0,0,0,147,0,0,7,2007,8,4
1147,10,3,75,12000,1,3,0,0,4,0,6,2,2,0,5,7,7,1941,1950,1,1,8,8,2,0,3,4,1,4,4,3,5,275,6,0,429,704,1,0,1,5,860,704,0,1564,0,0,1,1,3,1,1,7,6,1,1,1941.0,3,1,234,5,5,2,0,0,0,0,0,0,0,5,2009,8,4
1310,4,3,100,17500,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,2,0,2,2,2,2,4,0,2,1406,6,0,496,1902,1,4,1,5,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,1,1959.0,0,2,567,5,5,2,0,207,162,0,0,0,0,8,2010,8,4
624,9,3,80,10400,1,3,3,0,4,0,14,2,2,0,5,6,5,1972,1972,1,1,12,13,2,288,3,4,1,4,4,3,5,247,6,0,485,732,1,2,1,5,1012,778,0,1790,1,0,1,2,4,1,3,8,3,1,1,1972.0,2,2,484,5,5,2,148,0,0,0,147,0,0,9,2006,8,4
1100,5,3,60,8400,1,3,0,0,4,0,18,2,2,0,2,2,5,1920,1950,1,1,13,14,2,0,3,4,1,4,0,3,5,290,6,0,0,290,1,4,0,1,438,0,0,438,0,0,1,0,1,1,1,3,6,0,5,1930.0,3,1,246,5,5,0,0,0,0,0,0,0,0,4,2009,8,4
1179,4,3,77,8335,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0,3,4,3,3,2,3,4,0,4,0,0,0,1,2,1,5,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,6,1980.0,1,0,0,3,3,0,0,36,190,0,0,0,0,0,2006,8,4
102,14,3,64,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,2,0,3,1,3,3,2,3,4,0,4,0,0,0,1,4,1,5,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,1,1979.0,3,2,410,5,5,2,0,0,0,0,0,0,0,6,2009,8,2
1107,9,3,168,23257,1,2,1,0,1,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0,2,4,2,0,1,3,6,0,6,0,868,868,1,0,1,5,887,1134,0,2021,0,0,2,1,3,1,2,9,6,1,3,2006.0,2,2,422,5,5,2,0,100,0,0,0,0,0,11,2006,6,5
416,9,3,74,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203,3,4,1,4,4,3,0,209,6,0,463,672,1,4,1,5,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,1,1978.0,0,2,440,5,5,2,0,0,0,0,0,0,0,7,2006,8,4
454,14,3,63,9297,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,2,0,3,4,1,4,4,3,0,1606,6,0,122,1728,1,4,1,5,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,5,1976.0,3,2,560,5,5,2,0,0,0,0,0,0,0,5,2006,8,3
18,4,3,66,13695,1,3,3,0,4,0,20,5,2,0,2,5,5,2004,2004,1,1,12,13,2,0,3,4,2,4,4,3,2,646,6,0,468,1114,1,0,1,5,1114,0,0,1114,1,0,1,1,3,1,2,6,6,0,5,2004.0,3,2,576,5,5,2,0,102,0,0,0,0,0,6,2008,8,4
694,8,4,51,6120,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,1,13,14,2,0,3,1,0,4,4,3,6,0,6,0,927,927,1,4,1,5,1067,472,0,1539,0,0,1,1,3,1,3,5,6,0,5,1995.0,3,2,576,5,5,2,112,0,0,0,0,0,0,0,2009,8,4
739,9,3,65,9313,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,864,864,1,0,1,5,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,1,2004.0,2,2,572,5,5,2,187,56,0,0,0,0,0,0,2009,8,4
627,12,3,80,9600,1,3,3,0,4,0,12,2,2,0,7,6,6,1955,1972,1,1,0,0,1,164,3,4,1,4,4,0,1,674,3,132,350,1156,1,0,1,5,1520,0,0,1520,1,0,1,0,3,1,3,7,6,2,2,1955.0,2,1,364,5,5,2,0,0,189,0,0,0,0,7,2010,8,4
1199,4,3,75,11235,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51,3,4,1,4,4,3,5,547,6,0,504,1051,1,2,1,5,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,1,1974.0,3,2,459,5,5,2,0,82,0,0,0,0,0,10,2006,8,4
1030,3,2,0,7082,1,3,3,0,4,0,18,2,2,1,5,5,8,1916,1995,1,1,12,13,2,0,3,4,2,4,4,2,6,0,6,0,686,686,1,2,1,5,948,980,0,1928,0,0,2,0,5,2,3,10,6,0,6,1980.0,1,0,0,3,3,0,0,0,228,0,0,0,0,5,2006,8,4
491,8,3,79,9490,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,2,0,3,4,1,4,4,3,1,403,5,165,238,806,1,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,1,1941.0,3,1,240,5,5,2,0,0,32,0,0,0,0,1,2006,8,4
612,9,3,0,11885,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2001,1,1,12,13,1,108,2,4,2,2,4,0,2,990,6,0,309,1299,1,0,1,5,1299,573,0,1872,1,0,2,1,3,1,0,7,6,1,3,2001.0,2,2,531,5,5,2,160,122,0,0,0,0,0,9,2009,8,4
561,4,3,77,10010,1,3,3,0,4,1,11,2,2,0,2,5,5,1974,1975,1,1,6,6,2,0,3,4,1,2,4,0,0,1071,3,123,195,1389,1,2,1,5,1389,0,0,1389,1,0,1,0,2,1,3,6,6,1,1,1975.0,2,2,418,5,5,2,240,38,0,0,0,0,0,0,2006,8,4
855,4,3,0,6897,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,2,0,3,2,1,4,4,3,0,659,6,0,381,1040,1,0,1,5,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,5,1962.0,3,1,260,5,5,2,0,104,0,0,0,0,0,0,2010,8,4
709,4,3,0,7162,1,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,0,41,3,4,2,4,4,3,6,0,6,0,876,876,1,4,1,5,904,0,0,904,0,0,1,0,3,1,3,6,6,0,1,1966.0,3,1,408,5,5,2,0,0,0,0,0,0,0,2,2008,8,0
